Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Diet (run),Diet,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,rel_to_oxygen,ReleaseDate,create_date,version,samp_collect_device,Sample Name,source_material_id,SRA Study,StudyID (run),studyid,Acetate (run),Butyrate (run),Propionate (run)
SRR16937126,AMPLICON,463,55517851,PRJNA780023,SAMN23101045,Metagenome or environmental,35848915,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129154,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_030,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_030,DC_005_030,SRP345891,POT 050,POT 050,53.15,7.2,10.52
SRR16937127,AMPLICON,463,35726086,PRJNA780023,SAMN23101044,Metagenome or environmental,23014570,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129153,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_017,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_017,DC_005_017,SRP345891,POT 050,POT 050,71.98,21.19,21.56
SRR16937128,AMPLICON,463,15257357,PRJNA780023,SAMN23100828,Metagenome or environmental,10074635,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129152,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_013,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_013,DC_01_013,SRP345891,POT 007,POT 007,78.51,5.65,7.12
SRR16937129,AMPLICON,463,33255649,PRJNA780023,SAMN23101043,Metagenome or environmental,19242995,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129151,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_122,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_122,DC_003_122,SRP345891,POT 050,POT 050,141.17,25.06,32.01
SRR16937130,AMPLICON,463,60423380,PRJNA780023,SAMN23101042,Metagenome or environmental,36892608,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129150,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_052,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_052,DC_005_052,SRP345891,POT 049,POT 049,28.15,5.69,4.58
SRR16937131,AMPLICON,463,84964024,PRJNA780023,SAMN23101041,Metagenome or environmental,52266756,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129149,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_049,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_049,DC_005_049,SRP345891,POT 049,POT 049,103.38,18.05,10.89
SRR16937132,AMPLICON,463,75939326,PRJNA780023,SAMN23101040,Metagenome or environmental,48897320,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129148,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_046,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_046,DC_005_046,SRP345891,POT 049,POT 049,6.56,3.58,0.85
SRR16937133,AMPLICON,463,67185610,PRJNA780023,SAMN23101039,Metagenome or environmental,44014117,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129147,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_044,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_044,DC_005_044,SRP345891,POT 049,POT 049,18.85,8.29,11.8
SRR16937134,AMPLICON,463,61038302,PRJNA780023,SAMN23101038,Metagenome or environmental,38591224,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129146,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_025,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_025,DC_005_025,SRP345891,POT 049,POT 049,43.61,9.13,8.25
SRR16937135,AMPLICON,463,50541786,PRJNA780023,SAMN23101037,Metagenome or environmental,33162383,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129145,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_078,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_078,DC_005_078,SRP345891,POT 048,POT 048,84.3,6.73,10.3
SRR16937136,AMPLICON,463,45743575,PRJNA780023,SAMN23101036,Metagenome or environmental,29151318,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129144,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_019,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:36:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_019,DC_005_019,SRP345891,POT 048,POT 048,49.54,25.1,4.82
SRR16937137,AMPLICON,463,38207782,PRJNA780023,SAMN23101035,Metagenome or environmental,24309436,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129143,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_001,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_001,DC_005_001,SRP345891,POT 048,POT 048,54.81,10.74,7.09
SRR16937138,AMPLICON,462,24921288,PRJNA780023,SAMN23101034,Metagenome or environmental,14859026,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129142,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_138,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_138,DC_003_138,SRP345891,POT 048,POT 048,61.85,14.26,16.09
SRR16937139,AMPLICON,463,9913561,PRJNA780023,SAMN23100827,Metagenome or environmental,6670515,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129141,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_129,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_129,DC_01_129,SRP345891,POT 006,POT 006,99.79,10.72,5.93
SRR16937140,AMPLICON,463,31937030,PRJNA780023,SAMN23101033,Metagenome or environmental,18405225,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129140,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_114,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_114,DC_003_114,SRP345891,POT 048,POT 048,14.2,6.21,2.2
SRR16937141,AMPLICON,463,39421123,PRJNA780023,SAMN23101032,Metagenome or environmental,24317838,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129139,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_061,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_061,DC_005_061,SRP345891,POT 047,POT 047,130.79,40.99,20.15
SRR16937142,AMPLICON,463,59230029,PRJNA780023,SAMN23101031,Metagenome or environmental,39286907,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129138,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_042,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_042,DC_005_042,SRP345891,POT 047,POT 047,41.61,10.74,4.03
SRR16937143,AMPLICON,462,3399053,PRJNA780023,SAMN23101030,Metagenome or environmental,2238820,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129137,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_024,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_024,DC_005_024,SRP345891,POT 047,POT 047,36.55,9.17,8.37
SRR16937144,AMPLICON,463,15104020,PRJNA780023,SAMN23101029,Metagenome or environmental,8859830,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129136,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_134,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_134,DC_003_134,SRP345891,POT 047,POT 047,46.4,13.1,9.62
SRR16937145,AMPLICON,463,23231416,PRJNA780023,SAMN23101028,Metagenome or environmental,13251081,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129135,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_126,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_126,DC_003_126,SRP345891,POT 047,POT 047,69.5,19.81,10.63
SRR16937146,AMPLICON,463,69618582,PRJNA780023,SAMN23101027,Metagenome or environmental,43963589,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129134,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_033,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:30:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_033,DC_005_033,SRP345891,POT 046,POT 046,78.39,20.27,15.98
SRR16937147,AMPLICON,463,57135073,PRJNA780023,SAMN23101026,Metagenome or environmental,36549718,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129133,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_022,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:33:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_022,DC_005_022,SRP345891,POT 046,POT 046,48.82,7.56,10.9
SRR16937148,AMPLICON,463,56037978,PRJNA780023,SAMN23101025,Metagenome or environmental,37473858,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129132,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_021,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_021,DC_005_021,SRP345891,POT 046,POT 046,61,21.15,10.74
SRR16937149,AMPLICON,463,54590937,PRJNA780023,SAMN23101024,Metagenome or environmental,35953891,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129131,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_018,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_018,DC_005_018,SRP345891,POT 046,POT 046,38.63,9.74,7.89
SRR16937150,AMPLICON,463,27661200,PRJNA780023,SAMN23100826,Metagenome or environmental,18625754,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129130,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_122,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_122,DC_01_122,SRP345891,POT 006,POT 006,85.4,13.01,28.42
SRR16937151,AMPLICON,462,21443711,PRJNA780023,SAMN23101023,Metagenome or environmental,12659735,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129129,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_099,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_099,DC_003_099,SRP345891,POT 046,POT 046,39,16.32,11.86
SRR16937152,AMPLICON,463,44637343,PRJNA780023,SAMN23101022,Metagenome or environmental,28172675,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129128,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_074,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_074,DC_005_074,SRP345891,POT 045,POT 045,76.6,8.8,11
SRR16937153,AMPLICON,463,68349576,PRJNA780023,SAMN23101021,Metagenome or environmental,43912210,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129127,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_054,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_054,DC_005_054,SRP345891,POT 045,POT 045,94.69,10.03,6.05
SRR16937154,AMPLICON,463,44406250,PRJNA780023,SAMN23101020,Metagenome or environmental,27733955,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129126,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_050,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_050,DC_005_050,SRP345891,POT 045,POT 045,90.25,13.33,8.11
SRR16937155,AMPLICON,463,49329866,PRJNA780023,SAMN23101019,Metagenome or environmental,30240584,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129125,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_029,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_029,DC_005_029,SRP345891,POT 045,POT 045,83.79,11.6,8.03
SRR16937156,AMPLICON,463,27331665,PRJNA780023,SAMN23101018,Metagenome or environmental,15561288,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129124,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_113,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_113,DC_003_113,SRP345891,POT 045,POT 045,30,11.01,9.28
SRR16937157,AMPLICON,462,44011402,PRJNA780023,SAMN23101017,Metagenome or environmental,27809944,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129123,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_027,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_027,DC_005_027,SRP345891,POT 044,POT 044,96.16,5,5.94
SRR16937179,AMPLICON,462,19809358,PRJNA780023,SAMN23100998,Metagenome or environmental,11182934,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129101,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_101,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_101,DC_003_101,SRP345891,POT 041,POT 041,36.45,6.48,10.25
SRR16937180,AMPLICON,463,58935923,PRJNA780023,SAMN23100997,Metagenome or environmental,38205564,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129100,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_045,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_045,DC_005_045,SRP345891,POT 040,POT 040,81.17,10.8,5.66
SRR16937181,AMPLICON,463,67606993,PRJNA780023,SAMN23100996,Metagenome or environmental,42635516,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129099,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_043,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_043,DC_005_043,SRP345891,POT 040,POT 040,61.8,7.7,5.8
SRR16937182,AMPLICON,463,28317558,PRJNA780023,SAMN23100995,Metagenome or environmental,16759138,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129098,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_110,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_110,DC_003_110,SRP345891,POT 040,POT 040,108.2,11.5,12.53
SRR16937183,AMPLICON,463,21473054,PRJNA780023,SAMN23100994,Metagenome or environmental,11999603,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129097,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_100,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_100,DC_003_100,SRP345891,POT 040,POT 040,86.18,4.38,5.44
SRR16937184,AMPLICON,463,14070654,PRJNA780023,SAMN23100823,Metagenome or environmental,9485176,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129096,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_018,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_018,DC_01_018,SRP345891,POT 006,POT 006,120.7,13.4,11.3
SRR16937185,AMPLICON,462,10393810,PRJNA780023,SAMN23100993,Metagenome or environmental,5864570,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129095,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_003_098,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_003_098,DC_003_098,SRP345891,POT 040,POT 040,130.7,6.43,11.97
SRR16937186,AMPLICON,463,40229760,PRJNA780023,SAMN23100992,Metagenome or environmental,25105998,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129094,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_069,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_069,DC_005_069,SRP345891,POT 039,POT 039,95.61,13.58,11.29
SRR16937187,AMPLICON,463,39796479,PRJNA780023,SAMN23100991,Metagenome or environmental,25817077,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129093,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_007,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:29:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_007,DC_005_007,SRP345891,POT 039,POT 039,63.91,12.37,9.17
