"X"	"SRR2467276"	"SRR2467277"	"SRR2467280"	"SRR2467281"	"SRR2467283"	"SRR2467284"	"SRR2467286"	"SRR2467287"	"SRR2467291"	"SRR2467294"	"SRR2467295"	"SRR2467296"	"SRR2467298"	"SRR2467299"	"SRR2467301"	"SRR2467302"	"SRR2467304"	"SRR2467305"	"SRR2467307"	"SRR2467308"	"SRR2467310"	"SRR2467311"	"SRR2467313"	"SRR2467314"	"SRR2467316"	"SRR2467317"	"SRR2467319"	"SRR2467320"	"SRR2467321"	"SRR2467323"	"SRR2467325"	"SRR2467326"	"SRR2467327"	"SRR2467329"	"SRR2467331"	"SRR2467332"	"SRR2467334"	"SRR2467335"	"SRR2467336"	"SRR2467338"
"RS-GCF-001404595.1-NZ-CYYN01000006.1"	0	0	0.261829063025996	0	0.241824044219254	0	0	0	0	0	0	0	0.40239135433433	0	0	0	0.305755395683453	0.132928218761869	0	0	0	0	0.253784895423121	0.186320937815387	0	0	0.314042171377299	0.129858886676478	0	0	0	0	0.964630225080386	0.443375666942211	0	0	0	0	0	0
"RS-GCF-001405175.1-NZ-CYZL01000045.1"	0	0	0	0.275482093663912	0	0	0	0.428891704844527	0.612959719789842	0.222752585521082	0	0	0	0	0	0	0.179856115107914	0.598176984428409	0.16533240515141	0	0.372856077554064	0.513210416270671	0	0	0	0.12779552715655	0	0	0	0	0.501117356267353	0.372871816518925	0.401929260450161	0.338167881566093	0.241583541147132	0.353382905101966	0	0.228364438144736	0.200932325992606	0
"RS-GCF-001406775.1-NZ-CZAH01000001.1"	0.197258112239866	0.792924672156145	0	0.314836678473042	0	0	0.0826531666494473	0	0	0	0	0	0	0	0	0.102197240674502	0	0	0.452488687782805	0.991448754492502	0	0	1.91651352060908	1.21108609580002	0	0.351437699680511	0.134589502018843	0	0.195614964544788	0	0.589151486422428	0	0.438468284127448	0.240474938002555	0	0.117794301700655	0.250874258780599	0.118119536971415	0	0
"RS-GCF-001487165.1-NZ-LN913006.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602517985611511	0.541207747816179	0	0.879910769612096	0	0	0.0787608296140719	0.349351758403851	0	0.0559105431309904	0.986989681471512	1.40247597610596	0.114108729317793	0.111018595614765	0	0	0	0	0.927369077306733	0.596333652359567	0	0	0	0
"RS-GCF-001487165.1-NZ-LN913006.1--9"	0	0	0	0	0	0	0	0	0.394045534150613	0.286396181384248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241118791191127	0.485753643152324
"RS-GCF-001624915.1-NZ-LVWW01000020.1"	0	0	0	0	0	0	0	0.0487376937323326	0	0	0	0	0	0	0	0	0	0	4.54229028889662	1.75982153922419	0.615212527964206	0.446683140087436	0	0	0	0	0.66547031553761	0	0.0407531176134974	0	1.04286584952936	0.351765864640495	0	0	0	0	0	0	0	0
"RS-GCF-002159775.1-NZ-NFJI01000034.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179856115107914	0	0	0	0	0	0	0.295008151541029	0	0	0	0	0	0	0	0	0.124232680502777	0.0826632599383783	0.109102244389027	0.0588971508503276	0	0	0	0
"RS-GCF-002549855.1-NZ-NMTT01000019.1"	0	0	0	0	0	0	0.950511416468643	1.47187835071644	0	0	0.936494000585309	0.647036759189797	0	0	0	0	0	0	0	0	0	0	0.455062571103527	0.333825013585902	0	0.167731629392971	0.209361447584866	0.303004068911782	0.146711223408591	0.360810435747988	0.169296404144376	0	2.33118971061093	1.52551288795371	0.3428927680798	0	0	0	0	0
"RS-GCF-002586945.1-NZ-CP023819.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197841726618705	0.218382073680213	0	0	0	0	0.166272862518596	0.131977330952566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-002586945.1-NZ-CP023819.1--2"	0	0	0	0	1.18608935974205	1.08461989446942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294502617801047	0.151757188498403	0.643038731867803	0.666608951605921	0	0	0.169296404144376	0.077388490220909	0	0	0	0	0.18245400638589	0	0	0
"RS-GCF-003011855.2-NZ-PXXN02000041.1"	0	0	0	0.186934277843369	0.679410409949332	0.283369161618136	0.247959499948342	0	0	0	0.31216466686177	0.572018004501125	0.0804782708668659	0.11532816104005	0	0	0	0	0.287156282631396	0.322220845210063	0.922818791946309	1.03592472913895	0	0.124213958543591	0	0	0	0.164487923123539	0.0815062352269949	0	0.108349698652401	0.182918249613058	0	0	0.225997506234414	0	0	0	0.144671274714676	0
"RS-GCF-003287415.1-NZ-PRKZ01000021.1"	0.394516224479732	0.75226186845583	0.355339442678137	0.442739079102715	0.4721326577614	0.771936681649404	0	0.341163856126328	0.612959719789842	0.763723150357995	0.419471271095503	0.600150037509377	0.160956541733732	0	0	0	1.6726618705036	1.42423091530573	0	0	0	0	0.525072197427146	0.50461920658334	0.0736256544502618	0.111821086261981	0	0	0	0.758627070034231	0	0	0	0	0	0	1.09472403831534	0.204740530750453	0.506349461501366	0.435003262524469
"RS-GCF-003287455.1-NZ-PRLC01000040.1"	2.24874247953447	2.27711700721765	0	0	0	0.713308579245652	0	0.575104786041525	0	0	0.243878645985757	2.84133533383346	0	0	0	0	0	0	0	0	0	0	0.39380414807036	0.163030820588464	0	0	0	0	0	0	0	0	0	0	5.59538653366584	6.75844806007509	0.410521514368253	0.385857154106623	1.25381771419386	0.870006525048938
"RS-GCF-003433855.1-NZ-QVEP01000088.1"	0.286024262747806	0.640439158279963	0	0.38370720188902	0	0	0.154974687467714	0	0.645796847635727	0	0.175592625109745	0	0	0	1.04014978156855	0.838017373530915	0.431654676258993	0.522218002278769	0	0	0	0	0	0.108687213725642	0.18815445026178	0.263578274760383	0.553312397188575	0.502121028482382	0	0	0	0	0	0	0	0.38283148052713	0	0	0	0.203001522511419
"RS-GCF-003434135.1-NZ-QVFB01000003.1"	0	0	0	0	0	1.35821770568693	1.19847091641699	0.721317867238522	0	0.715990453460621	0	0	0.413888250172453	0.461312644160201	0	0	0.935251798561151	0.816559058108621	0	0	0	0	0	0.57448955826411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003435955.1-NZ-QTVA01000042.1"	0	0	0	0	1.8885306310456	1.69044361930819	0	0	0	0	0	0	0	0	0	0	0	0	0.670031326139923	0.53290370553972	0	0	0	0	0	0	0	0	0.921020458065042	0.545841428439264	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003436945.1-NZ-QSRA01000008.1"	0	0.233811121276812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237371819217622	0	0	0	0	0	0.240664544678208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159501196258972
"RS-GCF-003437415.1-NZ-QSPP01000092.1"	0	0	0	0	5.80377706126209	2.70666406097323	3.15115197851018	0.370406472365728	2.13441330998249	3.16626889419252	0.595063896205248	0.450112528132033	0.71280754196367	1.5831411197316	0	0	0	0	0	0	0	0	0	0	0.31086387434555	0	0.299087782264095	0.268375032464722	0.15486184693129	0.175779443056712	0	0	3.78544285296697	4.19328173141955	0	0	0	0	2.83716444301559	1.91401435510766
"RS-GCF-003438725.1-NZ-QSTT01000002.1"	0	0	0.336637366747709	0	0.0575771533855366	0.0879421536056283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.551325807298504	0.43474885490257	0.0490837696335078	0	0	0	0	0	0	0	0	0	0	0	0.319294511175308	0.275612252933302	0	0
"RS-GCF-003439785.1-NZ-QSVN01000017.1"	0.374790413255745	0.213479719426654	0	0	0.241824044219254	0.332225913621262	0.712883562351483	0.467881859830393	0	0	0.380450687737782	0.572018004501125	0.390894458496206	0.503250157265674	0	0	0.386690647482014	0.294341055829852	0	0.495724377246251	0	0	0.280038505294478	0.279481406723081	0.245418848167539	0.223642172523962	0.142066696575445	0	0	0	0	0	1.38117509500146	0.864206808446682	0	0	0	0	0	0
"RS-GCF-003458325.1-NZ-QRUA01000016.1"	0	0	0	0	1.58912943344081	1.15301934727379	0	0	0.470665499124343	0.381861575178998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98893375205623	1.55830664011774	1.01882794033744	0.249791840133222	0	0	0	0	2.93796758104738	0.920267982036369	0.592975520754143	0	0	0
"RS-GCF-003458535.1-NZ-QRUN01000071.1"	0	0	0	0	0.126669737448181	0	0.588903812377312	0.545862169802125	0	0	0	0	0	0.209687565527364	0	0	0.26978417266187	0.883023167489556	1.0268012530456	0.136324203742719	0.717747949291573	0.551226002661091	0.148770455937691	0.147504075770515	0	0	0.231793031254673	0.692580728941217	0	0	0.115121554818176	0.189953566905867	0	0	0.52213216957606	0	1.14033753991181	0.330734703519962	1.11718373251889	0.130500978757341
"RS-GCF-003459025.1-NZ-QRUH01000008.1"	0.197258112239866	0.406628037003151	0	0	0.426070935052971	0	0	0	0	0	0	0	0.195447229248103	0.492765778989306	0	0	0	0	0.408980160111382	0.359400173503532	0	0	0.297540911875383	0.590016303082059	0.220876963350785	0.223642172523962	0.343950949603709	0.259717773352956	0.228217458635586	0	0	0	0.533469745688395	0	0.335099750623441	0.272399322682765	0	0	0	0
"RS-GCF-003460195.1-NZ-QRWW01000022.1"	0.11835486734392	0	0	0	0	0	0	0	0	0	0	0	0.206944125086227	0.272593835185574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243786821967901	0.204024201491487	0	0	0	0	0	0	0	0
"RS-GCF-003460505.1-NZ-QTVG01000004.1"	0.138080678567906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26978417266187	0.189897455374098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155860349127182	0.220864315688729	0.190056256651969	0	0	0
"RS-GCF-003461545.1-NZ-QTXH01000007.1"	3.93529933918532	3.17169868862458	0	0	0	0	0.45459241657196	8.98723072424213	0.908493870402802	0.30230708035004	0	0	0	0	0.0728104847097982	0.183955033214103	0	0.0189897455374098	9.55447267664462	4.59784359895898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003462225.1-NZ-QTYP01000001.1"	0	0.365965233302836	0	0	0	0	0.68188862485794	0	0.240805604203152	0.365950676213206	0	0.693923480870217	0	0	0	0	0	0	0	0	0	0	0	0.147504075770515	0	0.0958466453674121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003462725.1-NZ-QRXY01000018.1"	0	0	0	0	0	0	0.309949374935427	0.243688468661663	0	0	0	0	0	0	0	0	0.152877697841727	0.104443600455754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003470885.1-NZ-QRHP01000024.1"	0	0	0	0	0	0	0	0.126718003704065	0	0.429594272076372	0.136572041752024	0.290697674418605	0	0	0	0	0	0.341815419673376	0.991994430908458	0.148717313173875	0.438105891126025	0.332636380916176	0	0.108687213725642	0	0	0	0.155830664011774	0	0	0.264102390465226	0.344730547347685	0	0	0.1714463840399	0	0.965485783792002	0.18111662335617	1.04484809516155	0
"RS-GCF-003471185.1-NZ-QRIM01000021.1"	0	0	0	0	0	0	0	0	0	0	0.146327187591454	0.628282070517629	0	0.199203187250996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311505383625652	0.386942451104545	0.270388775211926	0.127752310813857	0	0	0	0	0	0
"RS-GCF-003473495.1-NZ-QUCI01000034.1"	0	0.609942055504727	0	0.30499803227076	0	0	0	0	0.44877408056042	0.270485282418457	0	0.300075018754689	0	0	0.11441647597254	0	0.45863309352518	1.68059248006077	0	0	0	0.342140277513781	0.428808961232169	0.78410061330642	0	0	0.613129953641394	0.865725911176522	0.374928682044176	0.296049588306041	0.155752691812826	0.204024201491487	0.299619994153756	0.308108514315774	1.00529925187032	0.743576529485386	0	0	0	0
"RS-GCF-003473865.1-NZ-QUCX01000004.1"	0	0	0.149616607443426	0.127902400629673	0	0	0	0	0.120402802101576	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0787608296140719	0	0.0572643979057592	0	0	0	0	0.0370061985382552	0.0948059863208505	0.112565076684958	0.686933645133002	0.315623356128353	0	0	0.167249505853733	0	0	0
"RS-GCF-003473925.1-NZ-QUDC01000017.1"	0	0	0	0	0.0575771533855366	0.166112956810631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81758904556199	3.72837450272921	0	0	0	0	0.561097256857855	0	0	0	0	0
"RS-GCF-003474085.1-NZ-QRNS01000091.1"	0	0	0	0	0.103638876093966	0	0.382270895753694	0.22419339116873	0.459719789842382	0.445505171042164	0	0.290697674418605	0	0	0	0	0.413669064748201	0	0.269752871562826	0	0	0	0.297540911875383	0	0	0.111821086261981	0.680424704650815	0.294346809800017	0.203765588067487	0	0.209927541139026	0	0.168079508915522	0	0.475374064837905	0	0.228067507982363	0.314985431923774	0	0
"RS-GCF-003475105.1-NZ-QROT01000001.1"	0	0	0	0	0.126669737448181	0	1.25012914557289	0.731065405984989	0	0	0	0.253188297074269	0.333409979305588	0.555672048647515	0	0	0	0	0	0	0	0	0	0	0.515379581151832	0.143769968051118	0	0.147173404900009	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003475335.1-NZ-QRQD01000014.1"	0	0	0	0	0	0	0	0	0	0	0.0390205833577212	0	0	0	0	0	0	0	0	0	0.624533929903057	0.484698726477856	1.05014439485429	0.659886654762829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003478335.1-NZ-QUFB01000015.1"	0	0	0	0	0	0.0390854016025015	0	0.263183546154596	0.0218914185639229	0	0.33167495854063	0	0	0	0	0	0.944244604316547	1.12039498670718	0	0.0867517660180939	0	0	0	0	0	0	0.209361447584866	0.0692580728941217	0.0815062352269949	0	0.0474029931604253	0	0.168079508915522	0.0826632599383783	0.0311720698254364	0	0.0380112513303938	0	0.120559395595563	0
"RS-GCF-003478575.1-NZ-QUFR01000028.1"	0	0	0	0.127902400629673	0	0	0	0	0.0766199649737303	0	0	0	0	0	0	0	0	0	0	0	0.46607009694258	0.598745485649116	0	0	0.163612565445026	0.135782747603834	0	0	0	0	0	0.0492472210496693	0	0	0	0	0	0	0	0
"RS-GCF-003478705.1-NZ-QUFX01000034.1"	0	0	0	0	0	0	0.299617729104246	0.233940929915196	0.186077057793345	0.0636435958631663	0	0.168792198049512	0	0	0	0	0	0	0	0	0	0	0.157521659228144	0	0	0	0	0	0	0	0	0	0	0	0	0.184053596407274	0	0	0	0
"RS-GCF-003478725.1-NZ-QUFZ01000069.1"	0	0	0	0	0	0	0	0	0	0	0	0.421980495123781	0	0	0	0	0	0	0.139227288548556	0	0	0	0.148770455937691	0	0	0	0.194407058471661	0	0	0	0.494345500101578	0	0	0	0.140274314214464	0	0.235669758248442	0	0	0
"RS-GCF-003479185.1-NZ-QUGU01000004.1"	0.197258112239866	0.152485513876182	0	0.580480125934671	0.333947489636112	0.762165331248779	0.764541791507387	0.711570328492056	0	0	0	0	0	0.524218913818411	0	0	0.179856115107914	0	0.365471632439958	0.260255298054282	0	0	0.446311367813074	0.993711668348731	0.490837696335079	0.215654952076677	1.2636458800658	0.969613020517704	0.692802999429456	0.370061985382552	0.209927541139026	0.73167299845223	0	0	0	0.169329308694692	0.539759768891592	0.275612252933302	0	0
"RS-GCF-003479935.1-NZ-QUIE01000063.1"	0	0	0	0	0	0.117256204807504	0	0	0	0	0.214613208467467	0	0	0	0	0	0	0	0.0957187608771319	0.123931094311563	0	0	0	0	0	0.0798722044728434	0	0	0.0652049881815959	0	0	0	0	0	0	0	0	0.212615166548547	0	0
"RS-GCF-003479985.1-NZ-QUIH01000007.1"	0	0	0.27118010099121	0	0	0.25405511041626	0.650893687364397	0.253436007408129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306292115165835	0.124213958543591	0	0	0.269179004037685	0	0.16301247045399	0	0	0	0	0	0.444201995012469	0	0	0.110244901173321	0	0
"RS-GCF-003480485.1-NZ-QUJF01000065.1"	0.167669395403886	0.274473924977127	0	0	0	0	0.599235458208493	0.243688468661663	0	0	0	0	0	0	0.260037445392136	0.143076136944302	0	0	0	0	0	0	0	0	0.130890052356021	0.263578274760383	0.15702108568865	0.0692580728941217	0.187464341022088	0.175779443056712	0	0	0	0	0	0	0	0	0	0.268252011890089
"RS-GCF-003481205.1-NZ-QUKG01000035.1"	0	0	0	0	0	0	0	0	0.229859894921191	0.875099443118536	0	0.965866466616654	0.448378937686825	0.429859509331097	0	0	0	0	0	0	0	0	0	0	0	0	0.740242261103634	0.493463769370617	0	0	0.142208979481276	0.295483326298016	0	0	0	0	0	0	0	0
"RS-GCF-003481335.1-NZ-QUKW01000004.1"	0.256435545911826	0	0.149616607443426	0	0	0	0	0.0877278487181987	0.240805604203152	0	0	0	0.747298229478041	0.157265674145523	0.11441647597254	0.132856412876852	0.539568345323741	0.493733383972655	0	0	2.57270693512304	4.03915605398213	0	0	0.392670157068063	0.439297124600639	0	0	1.24704539897302	0.619853825515774	0	0	0	0	0.459788029925187	0.574247220790694	0	0	0	0
"RS-GCF-003481765.1-NZ-QULR01000098.1"	0	0	0.187020759304283	0	0	0	0.485587354065503	0.380154011112194	0.175131348511384	0	0.360940396058921	0	0	0	0	0	0	0	0	0	0.260999254287845	0.370651967306596	0	0	0.155431937172775	0.167731629392971	0.336473755047106	0.354947623582374	0.0896568587496944	0.120270145249329	0.0948059863208505	0.119600393977768	0	0	0.600062344139651	0.30921004196422	0.228067507982363	0	0	0.0725005437540781
"RS-GCF-003481845.1-NZ-QULY01000061.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102535421327368	0.180574035354495	0.385052944779907	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167249505853733	0	0	0
"RS-GCF-003481985.1-NZ-QUMD01000078.1"	0.167669395403886	0	0.280531138956424	0	0	0	0.11364810414299	0.360658933619261	0	0.190930787589499	0	0.215678919729933	0	0	0.0520074890784273	0	0.305755395683453	0.294341055829852	0.191437521754264	0	0	0	0.245033692132668	0	0.155431937172775	0.111821086261981	0.246747420367878	0.251060514241191	0	0	0.392767657614952	0.260306739833967	0.219234142063724	0.428345983317051	0.202618453865337	0.279761466539056	0.30409001064315	0.385857154106623	0	0
"RS-GCF-003602705.1-NZ-QTLK01000079.1"	0	0	0.495605012156349	0.147579693034238	0	0	0.588903812377312	0	0	0	0	0	0	0	0.187226960682338	0	0	0	0.29585798816568	0	0	0	0.533823400717599	0.155267448179489	0	0.0479233226837061	0	0	0	0	0	0	0	0	0.202618453865337	0.213502171832438	0.653793522882773	0.440979604693283	0	0
"RS-GCF-003603005.1-NZ-QVGS01000002.1"	0.246572640299832	0.264308224052048	0	0.993703266430539	0	0	0	0	0	0	1.24865866744708	1.30345086271568	0.908254771211773	1.13231285384777	0	0	0	0	0.278454577097111	0.73119345643822	0	0	0	0	0.319044502617801	0.615015974440895	0	0	0	0.758627070034231	0	0	0	0	0.52213216957606	1.03806228373702	1.55846130454615	1.10244901173321	0.530461340620479	0
"RS-GCF-003603945.1-NZ-QVGO01000012.1"	2.71229904329816	2.10430009149131	0	0	0	0	0.154974687467714	2.28092406667316	0.251751313485114	0	0	0	0	0	0	0	0	0	2.47128437173686	1.28888338084025	0	0	0	0	0	0	0	0	0	0.407068183920807	2.70197061014424	3.27845785844942	0	0	0	0	1.84734681465714	1.74029451137885	0	0
"RS-GCF-003635365.1-NZ-QTMV01000010.1"	0	0	0	0	0	0	0	0	0	0	0	0	0.229937916762474	0.345984483120151	0	0	0.368705035971223	0.322825674135967	0	0	0	0	0	0	0	0	0.119635112905638	0.0692580728941217	0	0	0.270874246631002	0	0	0	0	0	0	0	0	0
"RS-GCF-003865035.1-NZ-BHVZ01000001.1--3"	0	0	0	0	0	0	0	0	0	0	0	0.121905476369092	0	0.0943594044873139	0	0	0.116906474820144	0	0	0	0	0	0	0	0	0	0.142066696575445	0.129858886676478	0	0	0	0	0	0	0.872817955112219	0.301847898107929	0	0	0	0
"RS-GCF-004123145.1-NZ-SDKC01000001.1--5"	0.108491961731926	0.223645420351733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223713646532438	0.266109104732941	0	0	0	0	0	0	0.0652049881815959	0	0	0	0	0	0.397443890274314	0.22822645954502	0.0608180021286301	0.0944956295771321	0.192895032952901	0.0870006525048938
"RS-GCF-004167405.1-NZ-RCYJ01000084.1"	1.9134036887267	1.99247738131544	0.205722835234711	0.521448248720976	0.253339474896361	0	0.320281020766608	0.175455697436397	0	0.652346857597454	1.23890352160765	0.853338334583646	0	0.188718808974628	0.332847930101935	0.265712825753705	0	0	0.47859380438566	0.421365720659313	0	0	0.157521659228144	0	0.31086387434555	0.415335463258786	0	0	1.10848479908713	0.777130169303358	0.270874246631002	0.204024201491487	0.190002923121894	0.0526038926880589	0.109102244389027	0.331296473533093	1.04150828645279	0.590597684857075	0.136633981674972	0
"RS-GCF-008416155.1-NZ-VVXU01000050.1"	0	0	0	0	0	0	2.2729620828598	0	0	0.190930787589499	0	0	0	0	0	0	0	0	0.139227288548556	0.334613954641219	0	0	0.157521659228144	0.116450586134617	0.179973821989529	1.01437699680511	0	0	0	0	0	0	0.562700964630225	0.623731870444127	0	0	0	0	0.425976531104324	0.224751685637642
"RS-GCF-008423175.1-NZ-VVJM01000035.1"	0	0	0	0	0	0	0	0	0.809982486865149	1.25696101829753	0	0	0	0	0.332847930101935	0.705160960654062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.803858520900322	1.23243405726309	0.903990024937656	1.20739159243172	0	0	0	0
"RS-GCF-008571545.1-NZ-VWAC01000113.1"	0	0	0	0	0.126669737448181	0.205198358413133	0	0	0	0	0	0	0	0	0	0	0.638489208633094	0.626661602734523	0	0	0	0	0	0	0	0	0.231793031254673	0.129858886676478	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-008572155.1-NZ-VVYZ01000060.1"	0	0	0	0	2.69461077844311	1.73930037131132	0	0	0	0	0	0	0	0	0	0	0	0	1.04420466411417	1.09059362994175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-008572425.1-NZ-VVYM01000017.1"	0.729855015287504	0.0508285046253939	0.598466429773705	0.127902400629673	1.00184246890834	0.390854016025015	0	0	0	0	0.136572041752024	0.0562640660165041	0.551851000229938	0.597609561752988	0.301643436654878	0.439448134900358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4739622130426	3.25735190657099	0	0	0.202618453865337	0.0809835824192005	0.319294511175308	0.370107882510434	0	0
"RS-GCF-009020435.1-NZ-WCUB01000245.1"	0	0	0	0	0	0.498338870431894	0	0	0	0	0	0	0	0	1.02974828375286	1.34900357690342	2.57194244604317	2.53513102924421	0.826662025757049	2.13161482215888	0.372856077554064	0	0	0	0.629908376963351	0.599041533546326	0.508449229848961	2.15565751882954	0	0	8.99979684431503	10.2856338820881	0	0	0	0	1.91576706705185	2.70100007874636	0.490274875421958	0.253751903139274
"RS-GCF-009102135.1-NZ-WDDW01000176.1"	0.197258112239866	0.0813256074006303	0	0	0	0	0	0	0	0	0	0	0.103472062543113	0	0	0	0.0539568345323741	0	0	0.359400173503532	0.214392244593587	0.15206234556168	0	0	0	0	0.0523403618962165	0.0779153320058869	0	0	0	0	0	0	0	0	0	0	0.0401864651985211	0
"RS-GCF-009469605.1-NZ-SSXU01000079.1"	0	0	6.57377968954554	3.00078709169618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44671274714676	2.29826723700428
"RS-GCF-009494455.1-NZ-VZBZ01000148.1"	0	0	0	0	0	0	0	2.13471098547617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5241665987448	4.38523452678324	0	0	0	0	0.498753117206983	6.7510859162188	0	0	0.321491721588169	0.0725005437540781
"RS-GCF-009678795.1-NZ-WKNN01000105.1"	0.11835486734392	0.0609942055504727	0	0	0	0	0.0413265833247236	0	0	0	0	0	0	0.17823443069826	0	0	0.134892086330935	0.0569692366122294	0	0	0	0.0665272761832351	0.0700096263236195	0.0698703516807701	0.12270942408377	0	0	0	0.187464341022088	0	0.115121554818176	0	0	0	0.0545511221945137	0	0	0.220489802346641	0.345603600707282	0.319002392517944
"RS-GCF-009679705.1-NZ-WKZI01000044.1"	0	0	0	0	0.564256103178259	0.52765292163377	0.382270895753694	1.19894726581538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.500625782227785	0	0	0	0
"RS-GCF-009679805.1-NZ-WKPY01000007.1"	0	0.721764765680594	0	0	0	0	0	0	0.229859894921191	0.381861575178998	0	0	0	0	0	0	0.161870503597122	0	0.217542638357118	0.260255298054282	0	0	0	0	0	0	0	0	0	0.185030992691276	0	0	0	0	0	0	0	0	0	0
"RS-GCF-009680405.1-NZ-WKRA01000066.1"	0	0.233811121276812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11404675917126	0	0	0	0	0.119635112905638	0	0.203765588067487	0	0	0	0	0	0.218204488778055	0	0	0	0	0
"RS-GCF-009680455.1-NZ-WKRD01000020.1"	0	0	0	0	1.19760479041916	0.52765292163377	0.0619898749870854	0	1.13835376532399	0.843277645186953	0.117061750073164	0	0.643826166934928	0.47179702243657	0	0	0	0	0	0	0	0	0.0437560164522622	0	0	0.12779552715655	0.216838642141469	0.155830664011774	0	0	0.406311369946502	0.316589278176446	0	0	0	0	0	0	0	0
"RS-GCF-009718345.1-NZ-WNAJ01000071.1"	0	0.538782149029176	0.149616607443426	0	0	0	1.46709370802769	0	0	0	0	0.112528132033008	0	0	0	0	1.4478417266187	3.00987466767945	2.99338670379394	1.36324203742719	0.260999254287845	0	3.4217204865669	1.32753668193463	0	0	0.471063257065949	0.727209765388278	0	0	0	0	0.540777550423853	0.278049147065454	0	0	0	0	0.20896961903231	0.493003697527731
"RS-GCF-009875715.1-NZ-WWSF01000007.1"	0	0.25414252312697	0	0	0	0	0	0.165708158689931	0.262697022767075	0.222752585521082	0	0	0	0.345984483120151	0	0	0	0	0	0	0	0	0.551325807298504	0.489092461765391	0	0.0958466453674121	0.321519365933902	0	0	0	0.223471253470576	0.211059518784297	0.526161940952938	0.255504621627715	0	0	0	0	0	0.137751033132749
"RS-GCF-009881235.1-NZ-WWUZ01000005.1"	0	0	0	0	0	0	0	0	0	0	0	0.825206301575394	0	0	0	0	0.755395683453237	1.78503608051652	0.356769926905673	0	0	0	0	0	0.490837696335079	0	0.269179004037685	0.268375032464722	0	0	0.0677185616577504	0.0914591248065288	0	0	0.857231920199501	0.743576529485386	0.440930515432568	0.204740530750453	0	0
"RS-GCF-009881395.1-NZ-WWVG01000042.1"	0	0	0	0.285320739866194	0	0	0.309949374935427	0	0.558231173380035	0.397772474144789	0.682860208760121	0.993998499624906	0	0	0	0	0	0	0	0.483331267815095	0.950782997762863	0.731800038015586	0.507569790846241	0.815154102942318	0	0	0	0.484806510258852	0.122259352840492	0.240540290498659	0.142208979481276	0.196988884198677	0	0	0	0	0	0	0	0
"RS-GCF-009883055.1-NZ-WWVR01000001.1"	0	0	0	0	0	0.478796169630643	0.196301270792437	0.44838678233746	0	0	0.234123500146327	0.206301575393848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231288740864095	0	0	0	0	0.615648379052369	0.294485754251638	0	0	0	0
